Company,Post #,Date (UTC),Title (first line of post),Reactions,Comments,Reposts,Total engagement,Post type,Posted by,Post URL,Company page
AMC Banking,10,2026-02-05 10:30,Bank integration: Myth vs reality,11,0,3,14,Video,AMC Banking,https://www.linkedin.com/feed/update/urn:li:activity:7425123553756282881/,https://www.linkedin.com/company/amc-banking/posts/
AMC Banking,11,2026-02-03 14:15,"The AMC Banking webinar series offers: demos, new features, use cases and Q A, focused on simplifying cash management in Dynamics 365.",10,0,1,11,Video,AMC Banking,https://www.linkedin.com/feed/update/urn:li:activity:7424455443017641984/,https://www.linkedin.com/company/amc-banking/posts/
AMC Banking,12,2026-01-30 10:19,,4,0,0,4,Document/Carousel (PDF),AMC Banking,https://www.linkedin.com/feed/update/urn:li:activity:7422946553084166144/,https://www.linkedin.com/company/amc-banking/posts/
AMC Banking,13,2026-01-28 10:59,ERP bank integration is rarely 'plug-and-play'.,23,0,0,23,Image,AMC Banking,https://www.linkedin.com/feed/update/urn:li:activity:7422231777206988800/,https://www.linkedin.com/company/amc-banking/posts/
AMC Banking,14,2025-12-12 09:23,We bought The White House... at Frederiksberg.,30,3,2,35,Article/Link,AMC Banking,https://www.linkedin.com/feed/update/urn:li:activity:7405175559128883200/,https://www.linkedin.com/company/amc-banking/posts/
AMC Banking,15,2025-12-03 12:04,You can still sign up for our webinar tomorrow where we take a deep dive into the capabilities of our brand new Business Central app.,4,0,0,4,Article/Link,AMC Banking,https://www.linkedin.com/feed/update/urn:li:activity:7401954468214489088/,https://www.linkedin.com/company/amc-banking/posts/
AMC Banking,16,2025-11-20 12:28,"Discover our new app designed to simplify and automate cash management directly inside Microsoft Dynamics 365 Business Central. AMC Banking 365 BC centralizes your banking activities, offering intelli",6,0,0,6,Video,AMC Banking,https://www.linkedin.com/feed/update/urn:li:activity:7397249382703697920/,https://www.linkedin.com/company/amc-banking/posts/
AMC Banking,17,2025-10-28 13:31,"📣 In case you have not yet signed up for our treasury extension webinar about cash sweeping, you can still make it.",5,0,0,5,Article/Link,AMC Banking,https://www.linkedin.com/feed/update/urn:li:activity:7388930410455502848/,https://www.linkedin.com/company/amc-banking/posts/
AMC Banking,18,2025-10-14 12:41,"In this webinar, we'll take you through how AMC Banking's",10,0,0,10,Video,AMC Banking,https://www.linkedin.com/feed/update/urn:li:activity:7383844399052521472/,https://www.linkedin.com/company/amc-banking/posts/
B2Brouter,1,2026-09-16 09:02,🚨 En dos semanas empieza la cuenta atrás de la factura electrónica B2B en España.,0,2,0,2,Multi-image (4),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7505914054385885187/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,2,2026-09-15 11:20,One invoice. Two teams behind it.,27,0,2,29,Document/Carousel (PDF),team.blue,https://www.linkedin.com/feed/update/urn:li:activity:7505586357939920896/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,3,2026-09-15 09:02,🇫🇷 La réforme de la facturation électronique est entrée en vigueur il y a deux semaines.,3,0,1,4,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7505551520269221888/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,4,2026-09-14 09:02,🎒 Zurück im Büro - bereit für die E-Rechnung,3,0,0,3,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7505189127080894464/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,5,2026-09-14 09:01,🎒 ¡La vuelta al cole llega con un 30% de descuento!,7,0,2,9,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7505189091102093312/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,6,2026-09-10 09:02,"Deutsche E-Rechnung: Was sollten Produktteams klären, bevor die Entwicklung startet 🇩🇪",6,0,1,7,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7503739590260781057/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,7,2026-09-09 09:30,"France is only the beginning. For ERP teams, the real challenge isn't adapting to one e-invoicing mandate. It's keeping up with France, Germany, Spain and every market that follows, each with its own",3,0,1,4,Article/Link,Henrik Möller,https://www.linkedin.com/feed/update/urn:li:activity:7503384247764930560/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,8,2026-09-09 09:01,"Si crees que la factura electrónica obligatoria es solo subir un archivo a un portal, te falta una pieza clave del rompecabezas: la interoperabilidad. 🧩",1,0,0,1,Text,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7503377107079675905/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,9,2026-09-08 09:01,🚨 Vos clients ne veulent pas changer de logiciel. Ils veulent être conformes sans changer leurs habitudes.,2,2,1,5,Text,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7503014724427612160/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,10,2026-09-07 09:02,🚀 Comment intégrer la facturation électronique à son logiciel sans complexifier l'expérience utilisateur,9,0,3,12,Article/Link,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7502652387191570432/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,11,2026-08-31 08:09,Diqto s'appuie sur B2Brouter pour la facturation électronique via eDocSync.,10,1,2,13,Image,Diqto - Facture électronique pour artisans et indépendants,https://www.linkedin.com/feed/update/urn:li:activity:7500102536599838720/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,12,2026-08-27 09:01,⚙️ J-5 : une facture conforme peut malgré tout échouer si vos données clients sont incorrectes.,5,0,1,6,Text,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7498666058657005568/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,13,2026-08-25 09:02,⏳ J-7 en France : attendre de voir ce qui se passe n'est plus une stratégie.,11,2,4,17,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7497941339712524289/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,14,2026-08-20 09:02,🔍 La facturation électronique n'est que la moitié de la réforme. Avez-vous préparé votre e-reporting,4,4,1,9,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7496129404830633984/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,15,2026-08-18 09:01,"⚠️ J-14 avant la réforme : pour les éditeurs de logiciels, le dernier moment est déjà là.",12,7,2,21,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7495404617548177409/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,16,2026-08-17 09:02,"Electronic invoicing is accelerating across Europe, and B2Brouter is growing with it. 🌍",5,0,0,5,Article/Link,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7495042297940733953/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,17,2026-08-13 12:12,"Ja no hi ha excuses per adoptar la facturació electrònica, queden molt pocs dies i els que segueixen esperant potser no seran a temps de complir amb la legislació.",20,1,2,23,Article/Link,Oriol Bausà,https://www.linkedin.com/feed/update/urn:li:activity:7493640731597684737/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,18,2026-08-13 09:01,La réforme française de la facturation électronique ne concerne pas seulement la France. Elle a aussi un impact sur les flux internationaux. 🌍,9,0,1,10,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7493592677385502720/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,19,2026-08-12 08:15,"🇫🇷 Si la réforme française paraît simple en septembre, ce ne sera pas parce qu'elle l'est.",0,0,0,0,Article/Link,Oriol Bausà,https://www.linkedin.com/feed/update/urn:li:activity:7493218500002463744/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,20,2026-08-11 09:01,El otro día Aleix Gasset se atrevió a explicarnos en un vídeo de dos minutos qué es FACe y cómo funciona.,4,0,0,4,Article/Link,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7492867906616074240/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,21,2026-08-10 11:29,📣 𝗣𝗮𝗿𝘁𝗻𝗲𝗿 𝗔𝗻𝗻𝗼𝘂𝗻𝗰𝗲𝗺𝗲𝗻𝘁: 𝗕𝟮𝗕𝗿𝗼𝘂𝘁𝗲𝗿,10,2,3,15,Image,e-Invoice.app,https://www.linkedin.com/feed/update/urn:li:activity:7492542597207433216/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,22,2026-08-10 07:49,Le permier Septembre est prochajn!,7,1,2,10,Article/Link,Oriol Bausà,https://www.linkedin.com/feed/update/urn:li:activity:7492487176849506304/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,23,2026-08-06 09:01,🇩🇪 Die E-Rechnung in Deutschland ist bereits Realität - trotzdem halten sich noch einige Missverständnisse.,2,0,0,2,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7491055957133934593/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,24,2026-08-05 09:02,🏆 B2Brouter talent stands out in London!,38,0,4,42,Multi-image (3),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7490693809140563968/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,25,2026-07-24 09:30,La factura electrónica B2B en España ya no es un proyecto de futuro: el momento de prepararse es ahora. ⭐,1,0,0,1,Article/Link,Oriol Bausà,https://www.linkedin.com/feed/update/urn:li:activity:7486351984275677184/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,26,2026-07-23 09:02,Plateforme Agréée ou Solution Compatible 🚀,13,4,4,21,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7485982575778443264/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,27,2026-07-22 09:12,Can your software support both XRechnung and ZUGFeRD 🇩🇪,5,0,2,7,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7485622841774821376/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,28,2026-07-21 10:00,VeriFactu no es el único gran cambio que viene en España 👀,0,0,0,0,Image,Capde —,https://www.linkedin.com/feed/update/urn:li:activity:7485272368173740032/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,29,2026-07-21 09:02,🤔 ¿Tienes que enviar todas tus facturas a la AEAT,5,0,2,7,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7485257863351857152/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,30,2026-07-20 09:02,¿Cómo puede un ERP incorporar la facturación electrónica sin asumir toda la complejidad técnica y normativa 🤔,9,4,1,14,Article/Link,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7484895424160358401/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,31,2026-07-17 08:00,"In his latest article, Henrik Möller asks a simple question: if we could rebuild the e-invoicing market from scratch today, what would we do differently",3,0,0,3,Article/Link,Henrik Möller,https://www.linkedin.com/feed/update/urn:li:activity:7483792622466056192/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,32,2026-07-16 09:02,"La réforme fiscale française ne se limite pas à ""envoyer des factures électroniques"". 🏛️",14,0,4,18,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7483446070107287552/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,33,2026-07-16 07:23,Meet our Sales Team 👋,9,0,3,12,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7483421106842832896/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,34,2026-07-14 09:02,La factura electrónica no va solo de enviar una factura en formato digital.,2,0,1,3,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7482721202222841858/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,35,2026-07-13 09:01,🚦 2026 e-invoicing reality check: is your business ready,2,0,2,4,Poll,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7482358631292755968/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,36,2026-07-13 06:45,ERP E-Invoicing Integration Partners→ Monthly Ranking Status July 2026,47,3,8,58,Image,taxtech500,https://www.linkedin.com/feed/update/urn:li:activity:7482324195834499072/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,37,2026-07-11 06:36,La réforme de la facturation électronique en France ne se limite pas à choisir une Plateforme Agréée.,9,0,4,13,Article/Link,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7481597293889036288/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,38,2026-07-11 06:36,"Do you have clients, suppliers or subsidiaries in Germany 🇩🇪",7,0,2,9,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7481597252260691968/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,39,2026-07-01 08:41,🚀 Upcoming webinars July 2026,3,0,1,4,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7478004870541733888/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,40,2026-07-01 08:02,Empfangen ist nicht gleich Verarbeiten.,4,0,0,4,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7477994994683817984/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,41,2026-06-30 09:03,"🛒 Tu tienda online no puede permitirse facturar ""a mano"".",11,0,3,14,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7477648046655320064/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,42,2026-06-30 08:58,🤝 We're excited to announce our partnership with B2Brouter.,29,2,7,38,Document/Carousel (PDF),SAP @ Nagarro,https://www.linkedin.com/feed/update/urn:li:activity:7477646807083343872/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,43,2026-06-29 09:01,"When people hear about Poland's mandatory KSeF, they often assume it only affects Polish companies.",6,0,0,6,Image,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7477285193498800128/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,44,2026-06-26 07:45,Global e-invoicing interoperability sounds simple... until every country brings its own local dance to the floor. 🕺,2,0,0,2,Article/Link,Henrik Möller,https://www.linkedin.com/feed/update/urn:li:activity:7476178734237159424/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,45,2026-06-25 09:07,"Vous facturez déjà des administrations, hôpitaux, collectivités ou organismes publics en France via Chorus Pro",6,0,2,8,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7475836961824583682/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,46,2026-06-24 09:02,📢 ¿Tu empresa está preparada para la factura electrónica B2B obligatoria,6,0,0,6,Article/Link,B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7475473319014674432/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,47,2026-06-23 09:39,Interoperability is no longer a future objective. It is becoming the infrastructure behind e-invoicing mandates worldwide.,1,0,0,1,Article/Link,Oriol Bausà,https://www.linkedin.com/feed/update/urn:li:activity:7475120250649501696/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,48,2026-06-23 09:02,¿La factura electrónica es una herramienta para que Hacienda lo vea todo 👀,10,2,1,13,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7475110962308526080/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,49,2026-06-23 07:26,"La factura electrónica obligatoria ya tiene marco regulatorio, pero todavía quedan cuestiones jurídicas importantes por resolver.",5,0,0,5,Article/Link,Angela Sánchez Garzón,https://www.linkedin.com/feed/update/urn:li:activity:7475086779088470017/,https://www.linkedin.com/company/b2brouter/posts/
B2Brouter,50,2026-06-22 09:03,"Electronic invoicing is no longer just about tax compliance, it's about data liquidity. 🚰",5,0,1,6,Document/Carousel (PDF),B2Brouter,https://www.linkedin.com/feed/update/urn:li:activity:7474748895999381504/,https://www.linkedin.com/company/b2brouter/posts/
Dooap,1,2026-09-15 21:55,"Two continents, one week, zero chill.",30,5,2,37,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7505746104035045376/,https://www.linkedin.com/company/dooap/posts/
Dooap,2,2026-09-09 18:50,What a great couple of days at,40,5,0,45,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7503525345334247424/,https://www.linkedin.com/company/dooap/posts/
Dooap,3,2026-09-04 14:08,We are hitting the road in a few weeks and headed to Dynamics User Group (DUG) Regional in Montreal. Join Sam Bush and Ina Myllykoski for their session: Meet Your New AP Teammates: AI Agents for Dynam,12,2,1,15,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7501642410838478848/,https://www.linkedin.com/company/dooap/posts/
Dooap,4,2026-09-02 19:38,Evaluating AP automation for Microsoft Dynamics 365 Finance The shortlist gets crowded fast - and the options don't all work the same way.,9,0,1,10,Article/Link,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7501000650630131712/,https://www.linkedin.com/company/dooap/posts/
Dooap,5,2026-08-18 15:29,Dooap Studio has a new home: [link],10,1,6,17,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7495502138014625792/,https://www.linkedin.com/company/dooap/posts/
Dooap,6,2026-08-06 18:12,"We're sponsoring Dynamics User Group (DUG) DynamicsCon Regional: Ohio Valley on August 25-26 in Dublin, OH - and our team will be at the Dooap booth the whole time.",9,1,1,11,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7491194529493078016/,https://www.linkedin.com/company/dooap/posts/
Dooap,7,2026-08-03 19:15,Everyone is talking about AI in finance. Very few are talking about what's actually working.,6,1,1,8,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7490123141965590530/,https://www.linkedin.com/company/dooap/posts/
Dooap,8,2026-07-29 19:19,Sharing our story of Dooap Studio live from Dynamic Communities AI Business Applications Partner Executive Summit this morning.,26,2,4,32,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7488312200672124929/,https://www.linkedin.com/company/dooap/posts/
Dooap,9,2026-07-28 15:52,Looking forward to sharing more about Dooa Studio this week at AI Business Solutions Partner Executive Summit.,19,0,0,19,Video,Giuseppe Ianni,https://www.linkedin.com/feed/update/urn:li:activity:7487897903475298304/,https://www.linkedin.com/company/dooap/posts/
Dooap,10,2026-06-18 13:18,We are here and you can find the team and table next to registration. Come chat with us about Agentic AP!,24,2,0,26,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7473363522626850817/,https://www.linkedin.com/company/dooap/posts/
Dooap,11,2026-06-10 13:38,The Dynamics community is coming to Toronto - and so are we.,16,0,1,17,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7470469422546255874/,https://www.linkedin.com/company/dooap/posts/
Dooap,12,2026-06-09 19:15,Excited to introduce our latest Dooap Unleashed: Run With Us - Eftsure!,39,2,1,42,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7470191989318373377/,https://www.linkedin.com/company/dooap/posts/
Dooap,13,2026-06-08 14:12,This is what agentic AP automation looks like.,17,0,6,23,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7469753292600815617/,https://www.linkedin.com/company/dooap/posts/
Dooap,14,2026-06-04 14:50,Just think of the possibilities with Dooap Studio! Here's one for you.,14,0,1,15,Image,Anna Tujunen,https://www.linkedin.com/feed/update/urn:li:activity:7468313154083667968/,https://www.linkedin.com/company/dooap/posts/
Dooap,15,2026-06-03 13:37,AP automation doesn't stop at the invoice. So why should your tech stack,71,10,3,84,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7467932443854049281/,https://www.linkedin.com/company/dooap/posts/
Dooap,16,2026-06-01 18:01,We saw a clear shift across,21,0,0,21,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7467274100789579776/,https://www.linkedin.com/company/dooap/posts/
Dooap,17,2026-05-27 16:39,"Well, that's a wrap on DynamicsMinds. The Dooap team is heading back through time and space.",70,4,0,74,Multi-image (8),Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7465441559145177094/,https://www.linkedin.com/company/dooap/posts/
Dooap,18,2026-05-26 10:39,Great conversations. Great community.,9,1,0,10,Video,Antti Kosunen,https://www.linkedin.com/feed/update/urn:li:activity:7464988638787915776/,https://www.linkedin.com/company/dooap/posts/
Dooap,19,2026-05-25 09:11,"Set up and ready for ""Herd your AP with AI Agents"", in Sunset on level 11. Come join us to see agents at work collecting, herding, and making AP happen. DynamicsMinds Anna Tujunen Annika Autonen",28,2,3,33,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7464604016875024384/,https://www.linkedin.com/company/dooap/posts/
Dooap,20,2026-05-22 19:26,We're heading to,30,0,1,31,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7463671619656503297/,https://www.linkedin.com/company/dooap/posts/
Dooap,21,2026-05-22 12:24,The biggest problem in finance isn't the system. It's that nobody trusts it.,21,3,1,25,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7463565533880332288/,https://www.linkedin.com/company/dooap/posts/
Dooap,22,2026-05-21 13:00,"Transform your AP process with automation built for Dynamics 365 Finance. Capture invoices, automate approvals, and match POs seamlessly, all powered by practical AI.",15,0,0,15,Article/Link,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7463212123708440576/,https://www.linkedin.com/company/dooap/posts/
Dooap,23,2026-05-21 11:04,Sam Bush live here in Helsinki. The Dooap team is gearing up for DynamicsMinds next week and we have a status update.,66,4,0,70,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7463182960654024704/,https://www.linkedin.com/company/dooap/posts/
Dooap,24,2026-04-29 15:11,Welcome to Dooap Unleashed.,15,2,2,19,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7455272667495993344/,https://www.linkedin.com/company/dooap/posts/
Dooap,25,2026-04-23 19:59,What message would you send to the future 🚀,40,15,1,56,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7453170722127925248/,https://www.linkedin.com/company/dooap/posts/
Dooap,26,2026-04-15 09:15,🐑 Still herding invoices manually What if your AP process could herd itself,32,0,2,34,Multi-image (2),Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7450109430253404160/,https://www.linkedin.com/company/dooap/posts/
Dooap,27,2026-04-06 14:36,Something new is coming. Stay tuned.,20,1,4,25,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7446928938054086656/,https://www.linkedin.com/company/dooap/posts/
Dooap,28,2026-03-25 15:00,Join us at the Dynamic Communities Summit NA Roadshow in Vancouver.,16,0,3,19,Multi-image (2),Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7442586096565334016/,https://www.linkedin.com/company/dooap/posts/
Dooap,29,2026-03-10 15:52,Approving invoices shouldn't keep you tied to your desk.,10,1,3,14,Article/Link,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7437163375614263296/,https://www.linkedin.com/company/dooap/posts/
Dooap,30,2026-02-19 14:34,We are here and ready to talk about AI and AP for Dynamics 365 Finance in Tampa for the Dynamic Communities roadshow!,49,3,0,52,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7430258373754798080/,https://www.linkedin.com/company/dooap/posts/
Dooap,31,2026-02-12 20:00,AI is changing Accounts Payable.,14,3,2,19,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7427803768953655297/,https://www.linkedin.com/company/dooap/posts/
Dooap,32,2026-01-29 08:35,"Sam Bush joins Dooap as Chief Marketing Officer, starting February 1, 2026. She brings in-depth experience in demand generation, partner marketing, and modern go-to-market strategy.",42,12,4,58,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7422558041457442816/,https://www.linkedin.com/company/dooap/posts/
Dooap,33,2026-01-20 07:36,"AI is no longer ""coming"" to AP. It's redefining how finance teams lead, work, and make decisions.",10,1,2,13,Document/Carousel (PDF),Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7419281572404756480/,https://www.linkedin.com/company/dooap/posts/
Dooap,34,2026-01-19 13:23,"Happy 2026 🚀, we're looking forward to meeting y'all in Dallas on Thursday! Scott Schlegel and Mikko Hytonen will be there to brief you on the latest in",9,1,1,11,Image,Dynamic Communities,https://www.linkedin.com/feed/update/urn:li:activity:7419006712050954242/,https://www.linkedin.com/company/dooap/posts/
Dooap,35,2026-01-08 18:08,"Invoice approvals shouldn't be a treasure hunt. With Dooap, your workflows adapt to your business, not the other way around.",10,0,2,12,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7415091937071857664/,https://www.linkedin.com/company/dooap/posts/
Dooap,36,2025-12-11 16:07,"PO matching is one of those tasks you can't ignore, but you definitely don't want to babysit. With Dooap, you don't have to.",13,0,1,14,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7404914632748036096/,https://www.linkedin.com/company/dooap/posts/
Dooap,37,2025-12-10 07:36,Our,4,0,0,4,Document/Carousel (PDF),Seer 365,https://www.linkedin.com/feed/update/urn:li:activity:7404423741767929856/,https://www.linkedin.com/company/dooap/posts/
Dooap,38,2025-12-02 17:32,Great AP automation happens before you even know it. Dooap handles it quietly in the background so your invoices keep moving without anyone touching a thing.,16,0,1,17,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7401674692111360002/,https://www.linkedin.com/company/dooap/posts/
Dooap,39,2025-11-25 07:14,"Thank you, Ellipse Solutions, for the highlight. We're proud of our collaboration, the results of which are shown in our joint customer story!",6,0,0,6,Image,Ellipse Solutions,https://www.linkedin.com/feed/update/urn:li:activity:7398982292536430592/,https://www.linkedin.com/company/dooap/posts/
Dooap,40,2025-10-24 07:26,Considering AP Automation for D365 Finance or BC Maybe you did not have a chance to go to the Community Summit this week to see all the options. No worries - ERP Software Blog has published a great c,9,0,2,11,Article/Link,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7387389053618393088/,https://www.linkedin.com/company/dooap/posts/
Dooap,41,2025-10-20 14:35,"We're all set, including Dooap the Puppy 🐶at booth 1431 at",20,0,4,24,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7386047428707307520/,https://www.linkedin.com/company/dooap/posts/
Dooap,42,2025-10-10 07:25,"Countdown started, only 10 days to go before we kick off",10,1,3,14,Image,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7382315276756729857/,https://www.linkedin.com/company/dooap/posts/
Dooap,43,2025-10-08 11:46,AI is inevitably transforming Accounts Payable. Read how our Chief Product Officer Anna Tujunen describes the transformation and its impact on businesses in this blog post on Microsoft's Tech Communit,11,0,2,13,Article/Link,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7381656284779061248/,https://www.linkedin.com/company/dooap/posts/
Dooap,44,2025-09-17 07:49,We're on a tasty streak! Check out our new customers from the food and beverage industry 👇 ☕🥤🍓🍗🍣🐟!,0,0,0,0,Article/Link,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7373986443355942912/,https://www.linkedin.com/company/dooap/posts/
Dooap,45,2025-09-17 07:40,"If you ask us what one word we'd like to hear to describe Dooap - it's ""easy"". Great to hear that our customer James Highers agrees!",9,1,3,13,Video,Dooap,https://www.linkedin.com/feed/update/urn:li:activity:7373984146416816129/,https://www.linkedin.com/company/dooap/posts/
Yavrio,1,2026-09-16 14:32,Joshua Wilkinson is on the ground in Dallas this week for the Loan Vision Innovation Conference! 🇺🇸,2,0,0,2,Image,Yavrio,https://www.linkedin.com/feed/update/urn:li:activity:7505996930037063680/,https://www.linkedin.com/company/yavrio/posts/
Yavrio,2,2026-09-15 13:03,Yavrio is at DynamicsCon Regional: Montreal this week.,11,0,1,12,Image,Yavrio,https://www.linkedin.com/feed/update/urn:li:activity:7505612302369513472/,https://www.linkedin.com/company/yavrio/posts/
