Company,Post #,Date (UTC),Title (first line of post),Reactions,Comments,Reposts,Total engagement,Post type,Posted by,Post URL,Company page
Incedo Inc.,33,2026-07-20 16:11,Big news!,116,4,1,121,Image,Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7485003502474301440/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,34,2026-07-17 14:19,𝗪𝗲𝗹𝗰𝗼𝗺𝗶𝗻𝗴 𝗼𝘂𝗿 𝗻𝗲𝘄𝗲𝘀𝘁 𝗰𝗼𝗹𝗹𝗲𝗮𝗴𝘂𝗲𝘀!,0,0,0,0,Document/Carousel (PDF),Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7483888038595588096/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,35,2026-07-16 15:19,AI is only as powerful as the data that powers it.,0,0,0,0,Video,Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7483540871519502336/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,36,2026-07-14 14:45,Business problems rarely appear overnight.,0,0,0,0,Document/Carousel (PDF),Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7482807516180058113/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,37,2026-07-13 14:37,Incedo BrainSpark is our enterprise AI platform built to help organizations achieve measurable business outcomes across the product development lifecycle—not just AI adoption.,0,0,0,0,Document/Carousel (PDF),Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7482443182778060800/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,38,2026-07-13 14:11,"We are drowning in data, yet starving for insight. That is the paradox at the center of the AI age: the more data we accumulate, the harder it becomes to turn it into clarity, judg",0,0,0,0,Image,Nitin Seth,https://www.linkedin.com/feed/update/urn:li:activity:7482436613457809408/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,39,2026-07-09 16:32,𝗪𝗵𝗮𝘁 𝗶𝘀 𝘁𝗵𝗲 𝗿𝗼𝗹𝗲 𝗼𝗳 𝗵𝘂𝗺𝗮𝗻𝘀 𝗶𝗻 𝗮𝗻 𝗔𝗜-𝗳𝗶𝗿𝘀𝘁 𝘄𝗼𝗿𝗹𝗱?,0,0,0,0,Video,Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7481022583614730241/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,40,2026-07-08 16:59,Your AI strategy is only as strong as the data it runs on.,0,0,0,0,Document/Carousel (PDF),Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7480666869990047744/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,41,2026-07-07 14:42,"Your business is sending signals every day — shifts in revenue, risk, and customer behavior that most leaders only catch once they've become problems.",0,0,0,0,Document/Carousel (PDF),Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7480269986662477827/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,42,2026-07-06 13:45,"AI is reshaping software engineering, but enterprise transformation requires more than isolated copilots.",46,1,2,49,Image,Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7479893297403072512/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,43,2026-07-04 14:02,"Today, we join our colleagues, clients, and partners across the United States in celebrating Independence Day.",56,0,3,59,Image,Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7479172759625969664/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,44,2026-07-03 11:59,"Today, we're celebrating a milestone that belongs to every member of the Incedo community.",81,2,1,84,Image,Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7478779537720430592/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,45,2026-07-02 16:24,What separates a 100X Executive from the rest?,0,0,0,0,Document/Carousel (PDF),Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7478483762587156480/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,46,2026-07-01 14:30,𝗬𝗼𝘂𝗿 𝗔𝗜 𝗶𝘀 𝗼𝗻𝗹𝘆 𝗮𝘀 𝗴𝗼𝗼𝗱 𝗮𝘀 𝘁𝗵𝗲 𝗱𝗮𝘁𝗮 𝗯𝗲𝗵𝗶𝗻𝗱 𝗶𝘁.,0,0,0,0,Video,Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7478092753827102720/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,47,2026-07-01 14:19,"Just wrapped up a super intense week at our Gurgaon office, and I'm leaving super energized.",0,0,0,0,Multi-image (15),Nitin Seth,https://www.linkedin.com/feed/update/urn:li:activity:7478089922483089408/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,48,2026-06-30 16:47,"The conversations may have concluded, but the ideas continue to inspire.",0,0,0,0,Video,Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7477764813415235585/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,49,2026-06-26 04:54,"𝗘𝗻𝗲𝗿𝗴𝘆, 𝗽𝘂𝗿𝗽𝗼𝘀𝗲, 𝗮𝗻𝗱 𝗮 𝗯𝗼𝗹𝗱 𝘃𝗶𝘀𝗶𝗼𝗻 𝗳𝗼𝗿 𝘁𝗵𝗲 𝗳𝘂𝘁𝘂𝗿𝗲 𝗱𝗲𝗳𝗶𝗻𝗲𝗱 𝗼𝘂𝗿 𝗝𝘂𝗻𝗲 𝟮𝟬𝟮𝟲 𝗖𝗘𝗢 𝗧𝗼𝘄𝗻𝗵𝗮𝗹𝗹, 𝗵𝗼𝘀𝘁𝗲𝗱 𝗳𝗼𝗿 𝘁𝗵𝗲",0,0,0,0,Multi-image (10),Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7476135776880136193/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Incedo Inc.,50,2026-06-25 14:39,Your AI strategy is only as strong as your data foundation.,0,0,0,0,Document/Carousel (PDF),Incedo Inc.,https://www.linkedin.com/feed/update/urn:li:activity:7475920497025773568/,https://www.linkedin.com/company/incedo-inc/posts/?feedView=all
Rillion,1,2026-09-16 08:13,Did you know..💭,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7505901573374570497/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,2,2026-09-15 09:30,Scanning invoices in 2026? That’s very 1665.,13,0,1,14,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7505558597200969729/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,3,2026-09-11 07:06,What will the CFO role look like in three years’ time?,0,0,0,0,Multi-image (2),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7504072758708822016/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,4,2026-09-10 10:30,Are CFOs out in the weeds?,0,0,0,0,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7503761864749895683/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,5,2026-09-09 09:15,Our CFO to CFO newsletter is live!,20,0,0,20,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7503380455220748288/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,6,2026-09-07 08:22,Turns out our Product team is fast in more ways than one 🏃💨,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7502642426340073472/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,7,2026-09-04 08:18,One picture. Seven people. 150+ years of Rillion experience 💚,117,15,2,134,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7501554322720325632/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,8,2026-09-03 08:25,The numbers we didn’t show you.,0,0,0,0,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7501193731593838592/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,9,2026-09-02 08:34,Some things belong in a museum.,11,0,0,11,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7500833593825587200/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,10,2026-09-01 18:26,"I recently had the opportunity to share my perspective on AI in finance for Rillion’s 2026 AI in Finance Report, based on research with 250 CFOs and finance leaders across the U.S.",0,0,0,0,Article/Link,Richard Paik,https://www.linkedin.com/feed/update/urn:li:activity:7500620153638936576/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,11,2026-09-01 06:45,Did you know that most finance leaders expect AI to significantly change the finance function within the next few years?,0,0,0,0,Multi-image (3),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7500443603266068480/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,12,2026-08-28 20:08,68% of finance teams use AI every day.,0,0,0,0,Image,CFO Alliance,https://www.linkedin.com/feed/update/urn:li:activity:7499196118002528256/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,13,2026-08-28 08:45,Don’t miss the LinkedIn Live we’re hosting today 🎥,14,1,0,15,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7499024234317455361/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,14,2026-08-27 14:00,Launch day 🗞️✨,27,6,1,34,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7498741200993320960/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,15,2026-08-26 07:30,2029.,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7498280664895680512/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,16,2026-08-25 10:15,"Are you a finance bro? Sorry, we meant pro!",0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7497959726308290560/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,17,2026-08-24 12:15,250 U.S. CFOs told us what they really think about AI. Now we’re bringing the debate into the studio.,14,0,2,16,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7497627528086540288/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,18,2026-08-21 09:42,Dry run mode: ON 🎥,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7496502100101791744/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,19,2026-08-20 13:13,Is there a gap between how ready finance leaders think they are for AI and what the operational reality actually shows?,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7496192760358600704/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,20,2026-08-18 12:00,250 US finance leaders told us how they’re using AI.,0,0,0,0,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7495449491458646017/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,21,2026-08-17 12:32,Have you seen the latest OnlyCFO newsletter?,14,3,4,21,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7495095214559256576/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,22,2026-08-14 10:12,Another G2 badge drop we’re extremely proud to be part of,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7493972789008240640/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,23,2026-08-12 07:00,"""I love my Excel sheets.""",0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7493199636057219072/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,24,2026-08-11 08:55,This is me and Rosanna asking uncomfortable questions to finance leaders across the US and EMEA during the spring!,0,0,0,0,Video,Frida Ahrenby 🧚🏼,https://www.linkedin.com/feed/update/urn:li:activity:7492866193725255680/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,25,2026-08-10 07:00,"Finance teams aren't slow to adopt AI, we just doesn't have the luxury of experimenting like other departments.",0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7492474884762279936/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,26,2026-08-05 07:00,The ERP you choose today can either accelerate your next 10 years... or slow them down tremendously 🫠,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7490662912060129280/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,27,2026-08-03 07:00,"If your finance team only talks to finance, you're leaving value on the table.",0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7489938134739087361/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,28,2026-07-31 12:00,If AI is already part of your team's daily workflow... this poll probably isn't for you.,0,0,0,0,Poll,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7488926515447918592/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,29,2026-07-30 07:00,"AP teams, here's your mid-vacation reminder 🌴",0,0,0,0,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7488488623214907392/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,30,2026-07-29 12:38,Nail your ERP and CRM and you're 90% there – that used to be the rule for finance leaders... not so much anymore 🙂‍↔️,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7488211302255996928/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,31,2026-07-28 07:28,Happy Stockholm Pride 🌈!,50,0,3,53,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7487770833663422465/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,32,2026-07-27 07:02,"Many finance leaders worry AI will make mistakes they can't track. Rasmus Areskoug, CEO and co-founder of Paraglide AI, says that fear is a huge misconception in finance right now.",0,0,0,0,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7487401922241572864/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,33,2026-07-22 07:00,What's the best place to start with AI in finance? The small yes/no decisions you're already making every day 🎙️,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7485589465390837761/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,34,2026-07-20 07:02,"Denmark leads AI adoption in the Nordics. Sweden lags behind. But Olli Saksa, CFO at Sievo, thinks we're asking the wrong question entirely and his advice for the road ahead is som",0,0,0,0,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7484865177247645696/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,35,2026-07-16 07:00,"80% of finance leaders use AI daily, but only 1 in 5 trust it for strategic decisions. Peter U., CFO at Sitoo, thinks the trust gap isn't the problem everyone makes it out to be.",0,0,0,0,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7483415238780997632/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,36,2026-07-14 07:00,OCR vs AI invoice capture: what's the actual difference for AP automation?,0,0,0,0,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7482690351581843456/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,37,2026-07-13 10:32,"What's possible today wasn't possible 6 months ago. For finance leaders to succeed with AI implementations, you constantly have to challenge your assumptions of what's possible.",0,0,0,0,Image,Rasmus Areskoug,https://www.linkedin.com/feed/update/urn:li:activity:7482381389925982208/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,38,2026-07-13 07:01,72% of finance teams still struggle with manual corrections despite investing in AI. Our own CFO Johan Dovander says the technology was never the problem - and tells us where the a,0,0,0,0,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7482328416067850240/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,39,2026-07-08 07:00,AI transformation in finance is more about getting your people onboard than it is about the tech. That's the part most finance leaders underestimate – and exactly what this episode,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7480516023016771585/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,40,2026-07-07 07:00,If you'd told us our favourite team events would be the ones you can track on Strava… we'd probably believe you 😂,0,0,0,0,Multi-image (4),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7480153652356198400/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,41,2026-07-06 07:00,48% of finance leaders say they want to be strategic advisors. So why do investments keep ending up in transaction-heavy processes?,0,0,0,0,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7479791251521835008/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,42,2026-07-03 13:39,Rillion + Stratas: taking AP automation in the UK to the next level 🇬🇧,0,0,0,0,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7478804731683991552/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,43,2026-07-02 19:58,Spotted on top of the Empire State Building Rillion,36,0,1,37,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7478537665391468544/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,44,2026-07-01 11:43,If you're not optimizing your vacation as much as your AP processes... we need to talk 👀,0,0,0,0,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7478050590229712896/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,45,2026-06-29 07:01,"While most finance leaders are still figuring out where AI fits, Peter Egehoved, CFO at Dreamdata, already closed a quarter in a single day with 99% of expenses automated and only",0,0,0,0,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7477254927422251008/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,46,2026-06-26 07:00,"If you recognise yourself in any of these, you're not alone.",0,0,0,0,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7476167409779859457/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,47,2026-06-23 07:00,Big news! Rillion is partnering with Pinewood.AI 🤝,53,1,11,65,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7475080212456632320/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,48,2026-06-22 07:01,"While everyone's drowning in opinions on where AI belongs in finance, Monika Pers, CFO at Alfvén & Didrikson, put into words what everyone is thinking.",0,0,0,0,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7474718077352439808/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,49,2026-06-21 19:36,The Nordics agree on many things. Great coffee. Flat hierarchies. Long meetings about short topics. But AI? Not so much..,0,0,0,0,Multi-image (3),Frida Ahrenby 🧚🏼,https://www.linkedin.com/feed/update/urn:li:activity:7474545705307680768/,https://www.linkedin.com/company/rillion/posts/?feedView=all
Rillion,50,2026-06-18 07:01,We asked 250 CFOs across the Nordics about AI in finance. Then put our own CFO Johan Dovander and CMO Frida Ahrenby to work breaking down what the findings actually mean in practic,0,0,0,0,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7473268661668093952/,https://www.linkedin.com/company/rillion/posts/?feedView=all
SignUp Software,1,2026-08-13 12:33,Manual payments cost more than money.,0,0,0,0,Image,Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7493645887454244865/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,2,2026-05-21 12:17,It's Partner Day in Sweden! 🎉,0,0,0,0,Multi-image (7),Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7463201369341153280/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,3,2026-05-13 08:48,"We're live at DYNAfair in Dortmund, Germany! 🎉",0,0,0,0,Multi-image (3),Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7460249676114452481/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,4,2026-05-12 07:03,"One week to go! If you haven't secured your spot for Truvio Partner Day Stockholm yet, now's the time! 👇",0,0,0,0,Image,Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7459860807045066752/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,5,2026-04-10 11:13,Your ERP already has the data.,0,0,0,0,Document/Carousel (PDF),Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7448327324502167552/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,6,2026-04-02 09:32,The difference isn’t your ERP.,0,0,0,0,Image,Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7445402741990039552/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,7,2026-03-19 09:01,Live Webinar   Close the ERP Intelligence Gap with TruvioSense™,0,0,0,0,Image,Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7440321517260931072/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,8,2026-03-10 11:53,Get ready for our Truvio Partner Day in Stockholm!,0,0,0,0,Image,Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7437103401567498249/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,9,2026-02-12 09:12,"In a new episode of the Office of the CFO Podcast, our CEO Joakim Alm and SVP North America Aynsley Keller share the thinking behind the launch of Truvio - and the coming together",0,0,0,0,Video,Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7427640654270484480/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,10,2026-02-06 21:26,"In the latest Office of the CFO Podcast, John Siefert, CEO of Dynamic Communities & Cloud Wars, sits down with Joakim Alm, Chief Executive Officer of Truvio, and Aynsley Keller, Se",0,0,0,0,Video,Cloud Wars,https://www.linkedin.com/feed/update/urn:li:activity:7425651110872256512/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,11,2026-02-06 12:13,"ERP systems provide a powerful foundation, but every business is different.",0,0,0,0,Video,Truvio,https://www.linkedin.com/feed/update/urn:li:activity:7425511951759491072/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,12,2026-02-03 20:15,🖥️𝗡𝗲𝘄 𝗼𝗻 𝗠𝗦𝗗𝗪,0,0,0,0,Event,MSDynamicsWorld.com (MSDW),https://www.linkedin.com/feed/update/urn:li:activity:7424545988234772480/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,13,2026-01-21 14:10,One Solution. One Partner. Truvio.,192,1,50,243,Image,SignUp Software,https://www.linkedin.com/feed/update/urn:li:activity:7419743074349731840/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,14,2026-01-20 20:41,Join SignUp Software in the foyer at Dynamic Communities and Cloud Wars #aiacsummit (AI Agent & Copilot Summit) from 3/17- 3/19 at Torrey Pines in San Diego.,0,0,0,0,Image,Cloud Wars,https://www.linkedin.com/feed/update/urn:li:activity:7419479235464970240/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,15,2026-01-15 14:00,"Last month, Convergence   AI + ERP Conference 2025 in #Miami brought together leaders, partners, and innovators at the intersection of AI, Copilot, and ERP, with a strong focus on",0,0,0,0,Multi-image (6),SignUp Software,https://www.linkedin.com/feed/update/urn:li:activity:7417566314376069120/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,16,2026-01-05 17:40,🖥️𝗡𝗲𝘄 𝗼𝗻 𝗠𝗦𝗗𝗪!,0,0,0,0,Event,MSDynamicsWorld.com (MSDW),https://www.linkedin.com/feed/update/urn:li:activity:7413997835110625281/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,17,2025-12-18 19:58,🎙️ 𝗡𝗲𝘄 𝗠𝗦𝗗𝗪 𝗣𝗼𝗱𝗰𝗮𝘀𝘁 𝗘𝗽𝗶𝘀𝗼𝗱𝗲!,0,0,0,0,Image,MSDynamicsWorld.com (MSDW),https://www.linkedin.com/feed/update/urn:li:activity:7407509710611832833/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,18,2025-12-17 16:30,Happy to share the winners of the 2025 MSDW Marketing Impact Awards!,0,0,0,0,Image,Adam Berezin,https://www.linkedin.com/feed/update/urn:li:activity:7407094963668217857/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,19,2025-12-15 14:22,"Convergence 2025 in Miami brought together leaders, partners, and innovators at the intersection of AI, Copilot, and ERP, with a strong focus on practical strategies you can apply",0,0,0,0,Image,DynamicWeb,https://www.linkedin.com/feed/update/urn:li:activity:7406337854949187585/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,20,2025-12-05 18:07,Attending Convergence 2025 in Miami?,20,0,2,22,Image,SignUp Software,https://www.linkedin.com/feed/update/urn:li:activity:7402770520565538816/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,21,2025-12-03 12:08,"AI is changing how finance teams handle Accounts Payable. From reducing manual data entry to improving accuracy and giving real-time visibility into cash flow, AI-powered AP automa",34,1,2,37,Image,SignUp Software,https://www.linkedin.com/feed/update/urn:li:activity:7401955429213442048/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,22,2025-11-27 15:13,Awesome energy at ANZ Partner Days today!,0,0,0,0,Multi-image (3),Ari Liukko,https://www.linkedin.com/feed/update/urn:li:activity:7399827598740221952/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,23,2025-11-27 00:13,"🇦🇺We’re live at ANZ Business Central Day 2025! AI is everywhere today, but the conversations we’re having with partners and customers highlight a familiar truth: many finance tea",90,3,1,94,Image,SignUp Software,https://www.linkedin.com/feed/update/urn:li:activity:7399601109662785536/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,24,2025-11-26 13:00,𝐔𝐩𝐜𝐨𝐦𝐢𝐧𝐠 𝐆𝐞𝐫𝐦𝐚𝐧 𝐖𝐞𝐛𝐢𝐧𝐚𝐫 🇩🇪!,21,0,4,25,Image,SignUp Software,https://www.linkedin.com/feed/update/urn:li:activity:7399431817549733888/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,25,2025-11-24 14:54,Tomorrow we are hosting a 30-minute live session on how to automate your AP process in D365 Business Central with ExFlow AP.,27,0,5,32,Image,SignUp Software,https://www.linkedin.com/feed/update/urn:li:activity:7398735787237818370/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,26,2025-11-21 01:10,🇦🇺 🇳🇿 Less than a week to go! Meet us at ANZ BC Day 2025!,11,0,1,12,Image,SignUp Software,https://www.linkedin.com/feed/update/urn:li:activity:7397441328365596672/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,27,2025-11-20 14:54,🎙️ New Office of the CFO Podcast Episode!,0,0,0,0,Image,Dynamic Communities,https://www.linkedin.com/feed/update/urn:li:activity:7397286219421777921/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,28,2025-11-18 14:16,Big News! SignUp Software featured in Microsoft’s announcement of the new Model Context Protocol (MCP),115,1,12,128,Image,SignUp Software,https://www.linkedin.com/feed/update/urn:li:activity:7396551963578023936/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
SignUp Software,29,2025-11-18 06:42,"This year's Microsoft Ignite is particularly special for us, and to me!",0,0,0,0,Image,Koen Cuypers,https://www.linkedin.com/feed/update/urn:li:activity:7396437509322383361/,https://www.linkedin.com/company/signup-software/posts/?feedView=all
